Date,RELIANCE,HDFCBANK,ICICIBANK,INFY,TCS,HINDUNILVR,ITC,BHARTIARTL,SBIN,KOTAKBANK,AXISBANK,BAJFINANCE,BAJAJFINSV,HCLTECH,WIPRO,LTIM,TECHM,LT,ULTRACEMCO,GRASIM,SHREECEM,TATASTEEL,JSWSTEEL,HINDALCO,COALINDIA,ONGC,POWERGRID,NTPC,ADANIENT,ADANIPORTS,ASIANPAINT,TITAN,NESTLEIND,BRITANNIA,MARUTI,M&M,TATAMOTORS,BAJAJ-AUTO,HEROMOTOCO,EICHERMOT,APOLLOHOSP,SUNPHARMA,DRREDDY,CIPLA,DIVISLAB,UPL,SBILIFE,HDFCLIFE,SBICARD,INDUSINDBK
2024-06-18,2962.05,1607.8,1122.85,1498.2,3815.1,2486.25,428.75,1428.35,844.9,1719.4,1191.9,7334.7,1597.95,1437.2,491.85,5089.6,1371.35,3689.2,11119.05,2457.55,27462.1,181.12,925.35,678.75,489.05,275.8,331.8,369.65,3309.05,1445.0,2918.5,3589.0,2550.35,5400.0,12560.95,2961.9,985.9,9918.2,5754.85,4936.1,6236.35,1520.95,5991.25,1574.8,4564.5,556.15,1473.55,601.2,726.35,1507.9
2024-06-19,2917.3,1657.85,1144.45,1511.35,3801.7,2457.0,423.65,1392.35,852.6,1746.7,1226.65,7233.95,1594.9,1445.85,495.75,5019.85,1381.15,3589.95,10995.55,2447.15,27420.0,180.02,914.95,662.4,477.95,271.55,327.3,362.5,3261.9,1448.4,2891.7,3462.35,2526.05,5360.65,12242.1,2933.85,977.35,9685.8,5647.7,4880.75,6173.55,1504.0,5956.2,1559.8,4479.7,557.3,1449.2,596.2,730.0,1528.2
2024-06-20,2947.4,1669.35,1156.8,1515.4,3787.25,2482.2,423.3,1381.15,843.75,1766.25,1239.5,7207.1,1586.0,1443.45,490.4,5052.45,1393.1,3594.45,10903.2,2498.8,27698.45,182.28,929.65,676.5,483.15,271.85,324.55,357.65,3259.45,1469.4,2915.5,3435.95,2539.75,5378.45,12149.5,2871.2,978.25,9632.0,5504.6,4876.9,6165.0,1471.0,5970.8,1544.85,4505.0,569.0,1455.5,590.1,732.5,1527.85
2024-06-21,2908.4,1665.75,1158.65,1532.7,3810.75,2441.3,419.6,1416.05,836.3,1775.65,1237.45,7134.25,1578.9,1447.85,490.55,5125.45,1399.8,3535.0,10662.4,2466.15,27403.8,179.94,936.9,684.5,480.2,269.65,325.95,359.8,3189.3,1485.5,2890.85,3399.75,2498.4,5330.3,12201.5,2839.95,961.8,9602.25,5452.0,4845.5,6170.0,1467.25,6011.45,1541.55,4522.15,565.95,1464.15,580.95,725.35,1527.15
2024-06-24,2882.95,1672.4,1170.1,1527.15,3816.8,2442.2,423.3,1419.8,832.7,1772.55,1228.1,7081.85,1587.65,1440.85,490.55,5111.2,1401.7,3531.6,10786.0,2515.1,27333.2,177.96,935.35,685.25,473.7,269.9,332.95,362.75,3194.6,1460.25,2896.05,3412.35,2530.05,5297.75,12183.4,2915.8,958.05,9745.25,5524.45,4870.9,6259.55,1494.5,6054.95,1504.4,4519.55,572.1,1452.75,579.5,729.95,1490.4
2024-06-25,2908.3,1711.35,1197.95,1541.95,3838.45,2432.2,423.3,1414.95,842.25,1781.9,1271.45,7074.45,1603.35,1447.95,496.85,5123.85,1427.75,3587.8,10846.2,2516.95,27135.7,175.68,929.9,685.5,469.25,267.0,327.4,360.85,3171.1,1456.15,2858.45,3402.45,2515.45,5352.05,12116.6,2909.4,955.0,9659.95,5510.0,4775.05,6295.35,1505.2,6078.4,1499.7,4539.3,571.1,1462.0,590.95,732.0,1495.55
2024-06-26,3028.05,1701.5,1218.0,1540.7,3855.85,2445.6,423.95,1459.5,845.35,1798.15,1285.4,7158.2,1600.25,1443.7,495.2,5177.5,1413.05,3602.95,11143.1,2552.25,27498.9,172.56,919.2,674.7,468.75,267.75,326.7,365.05,3170.5,1467.8,2863.35,3372.75,2534.25,5421.7,12198.25,2851.5,951.85,9474.65,5453.0,4739.7,6136.8,1521.15,6070.05,1479.1,4545.35,570.35,1450.9,589.05,732.0,1497.9
2024-06-27,3061.1,1696.15,1219.9,1573.35,3934.15,2462.15,425.6,1475.8,844.0,1830.55,1288.95,7166.75,1603.1,1454.9,510.8,5377.05,1432.25,3564.4,11716.7,2637.6,27832.45,174.16,943.15,685.25,467.05,267.5,331.55,377.15,3175.15,1485.5,2880.85,3380.6,2533.75,5430.3,12178.75,2888.95,972.1,9417.45,5485.2,4713.8,6192.5,1516.25,6235.9,1480.9,4522.35,567.85,1463.45,593.25,730.35,1502.75
2024-06-28,3130.8,1683.8,1199.6,1566.75,3904.15,2473.05,424.9,1444.05,848.95,1802.5,1265.25,7115.55,1588.15,1459.6,514.85,5385.05,1430.35,3548.45,11667.9,2670.45,27870.0,174.01,931.5,693.55,473.15,274.2,330.95,378.35,3177.15,1478.1,2917.05,3404.2,2551.65,5475.55,12033.85,2866.65,989.75,9501.65,5579.6,4672.95,6185.7,1520.85,6402.35,1480.8,4596.45,570.85,1491.95,595.05,724.6,1464.5
2024-07-01,3120.3,1705.2,1211.85,1590.8,3978.2,2505.1,429.05,1454.0,841.95,1808.1,1261.9,7276.75,1580.2,1468.85,527.35,5447.5,1472.1,3526.55,11904.65,2726.4,28353.35,174.07,943.9,689.85,474.8,272.95,329.6,369.75,3183.8,1474.5,2927.8,3431.45,2568.1,5476.5,12108.65,2875.85,1002.05,9532.4,5605.0,4635.55,6140.5,1520.1,6353.7,1479.1,4602.1,573.45,1502.8,600.75,723.0,1456.9
2024-07-02,3130.35,1730.6,1190.6,1621.05,4017.4,2485.15,425.5,1418.95,826.15,1769.6,1253.4,7165.6,1579.75,1480.8,538.2,5474.0,1472.15,3626.5,11853.95,2742.95,27697.75,174.54,938.25,694.75,479.1,274.85,330.8,370.4,3153.2,1474.85,2925.6,3399.65,2544.45,5401.65,12042.6,2865.15,981.3,9401.25,5567.1,4625.75,6097.6,1524.05,6370.25,1488.65,4571.45,566.65,1494.9,589.8,711.15,1429.45
2024-07-03,3104.85,1768.65,1201.6,1627.4,3965.25,2510.35,428.3,1419.85,839.95,1810.7,1280.0,7258.8,1594.15,1481.0,539.0,5466.4,1479.8,3614.35,11872.1,2742.35,27412.4,176.37,950.4,691.65,484.95,274.7,335.15,372.65,3190.95,1510.65,2925.55,3360.25,2551.5,5449.1,12123.65,2877.95,975.65,9422.4,5579.75,4692.3,6192.7,1533.95,6425.9,1483.75,4559.15,572.15,1496.35,596.15,715.25,1455.5
2024-07-04,3108.05,1727.15,1233.0,1650.65,4020.95,2495.95,429.05,1423.05,839.3,1833.85,1280.9,7107.05,1585.7,1522.35,530.7,5459.5,1459.15,3573.3,11760.05,2734.85,27523.0,176.29,944.35,691.85,489.55,277.05,335.0,372.95,3144.25,1503.65,2934.9,3336.0,2544.7,5426.25,12089.6,2902.8,998.2,9460.85,5558.35,4689.5,6225.05,1557.9,6479.35,1480.75,4544.05,570.45,1507.75,603.95,718.9,1442.85
2024-07-05,3177.25,1648.1,1233.4,1647.45,4011.8,2547.0,433.65,1429.7,859.75,1852.7,1287.05,7138.0,1579.6,1519.4,535.1,5421.7,1461.35,3627.15,11690.15,2751.7,27416.8,174.71,954.05,699.15,491.5,288.2,339.4,379.8,3147.9,1500.45,2935.9,3269.35,2574.15,5546.8,12104.05,2880.6,993.65,9635.8,5558.05,4737.3,6328.55,1568.4,6520.0,1509.9,4629.7,572.7,1529.4,607.35,721.95,1434.25
2024-07-08,3201.8,1635.35,1235.05,1661.65,3993.2,2587.15,443.6,1435.15,856.25,1853.2,1287.85,7098.25,1570.1,1533.4,541.2,5389.7,1467.6,3632.0,11582.9,2742.15,27200.0,172.28,939.2,697.2,493.3,299.15,339.4,377.45,3113.6,1475.3,2898.15,3156.2,2603.4,5568.55,12023.6,2851.35,1002.6,9529.4,5501.9,4754.45,6300.75,1556.4,6534.15,1487.05,4464.2,567.4,1514.95,620.9,735.65,1438.05
2024-07-09,3180.55,1636.5,1248.25,1657.15,3985.5,2590.15,452.6,1435.55,861.3,1847.85,1289.4,7068.05,1581.6,1531.1,541.0,5377.15,1465.75,3666.1,11679.8,2761.8,27800.0,171.8,935.3,707.0,493.8,297.45,341.15,377.05,3110.75,1478.0,2905.0,3215.15,2633.1,5668.85,12827.7,2925.5,1014.95,9534.1,5589.15,4828.7,6320.3,1585.4,6582.85,1512.05,4551.95,563.95,1524.75,623.65,729.9,1434.25
2024-07-10,3168.45,1626.1,1243.2,1648.25,3909.15,2610.45,451.45,1445.05,849.0,1829.85,1291.65,7054.95,1582.55,1509.95,535.55,5376.25,1463.35,3650.05,11634.25,2802.15,27877.8,167.98,925.4,693.3,490.75,298.15,346.05,381.4,3096.0,1487.8,2996.45,3225.0,2616.45,5755.55,12772.8,2732.0,1005.5,9542.45,5508.75,4849.15,6375.7,1598.55,6592.55,1513.2,4636.95,559.8,1558.8,632.75,745.3,1425.95
2024-07-11,3161.3,1621.9,1238.45,1652.7,3923.7,2608.85,458.65,1437.95,856.7,1844.5,1296.75,6950.3,1587.85,1511.9,534.1,5407.6,1460.6,3621.1,11554.95,2801.6,27790.0,168.92,925.0,696.3,500.05,304.75,342.8,377.1,3078.3,1483.85,3022.05,3248.6,2593.2,5761.3,12715.2,2698.05,1020.8,9466.8,5526.25,4828.65,6389.05,1581.75,6594.75,1506.0,4582.5,557.7,1558.8,634.25,741.2,1429.75
2024-07-12,3193.45,1622.7,1232.9,1711.75,4183.95,2622.25,459.05,1433.25,859.7,1832.85,1317.3,7004.3,1597.25,1560.2,560.15,5572.65,1505.05,3649.35,11602.3,2843.75,27670.0,168.69,934.4,692.05,496.2,307.1,343.1,377.15,3065.45,1486.7,2999.15,3229.85,2609.0,5787.05,12562.5,2703.95,1016.75,9430.75,5546.9,4857.0,6353.9,1577.3,6719.45,1512.05,4539.3,563.65,1562.85,635.55,738.65,1434.55
2024-07-15,3194.45,1622.1,1229.95,1707.05,4169.2,2620.3,463.4,1437.6,881.35,1843.55,1307.45,7063.75,1602.2,1569.6,559.7,5478.15,1499.05,3651.6,11833.65,2803.75,27616.85,166.76,931.7,700.1,497.75,322.5,343.85,385.65,3090.4,1495.05,2956.5,3224.2,2605.1,5809.7,12643.95,2731.05,1024.45,9673.35,5606.35,4881.35,6434.0,1586.2,6794.75,1517.2,4575.4,565.05,1613.45,638.05,738.55,1444.05
2024-07-16,3152.5,1619.75,1239.9,1726.05,4178.45,2688.45,465.55,1466.5,880.7,1805.3,1304.0,7059.1,1609.55,1569.55,559.7,5562.35,1516.2,3636.55,11658.7,2827.35,27800.0,167.07,934.35,690.8,512.45,322.65,342.45,380.45,3109.3,1499.05,2974.45,3234.05,2607.3,5862.35,12639.55,2756.75,1021.15,9718.35,5578.1,4916.1,6453.7,1579.3,6646.05,1510.4,4570.8,557.3,1621.35,646.75,730.9,1445.9
2024-07-18,3173.35,1614.8,1250.3,1758.05,4315.55,2738.4,470.25,1483.65,893.55,1826.75,1309.4,7110.0,1651.25,1594.55,573.2,5756.9,1539.35,3656.2,11647.25,2791.8,28061.6,166.36,931.45,689.95,505.25,331.7,341.25,377.75,3092.2,1493.9,2931.55,3262.1,2627.05,5871.5,12644.05,2819.45,1024.55,9626.2,5502.2,4941.1,6520.85,1594.25,6667.5,1506.65,4584.8,558.65,1659.8,648.9,733.5,1456.9
2024-07-19,3110.3,1607.3,1248.65,1792.95,4302.4,2727.0,474.55,1461.75,889.35,1821.6,1292.35,6932.3,1635.0,1594.55,557.2,5762.75,1491.4,3618.5,11258.3,2743.0,27264.8,157.77,889.45,663.0,488.0,319.65,332.2,364.65,3005.7,1469.3,2946.05,3259.0,2597.85,5877.95,12524.3,2749.3,990.0,9386.05,5427.7,4850.7,6381.95,1568.65,6636.0,1488.0,4519.8,542.6,1647.7,635.9,718.6,1432.45
2024-07-22,3001.35,1642.55,1241.15,1810.85,4287.35,2735.3,466.55,1465.4,876.8,1757.55,1282.5,6884.25,1631.15,1577.1,505.8,5718.35,1495.55,3651.45,11515.7,2811.55,27919.8,160.32,888.55,672.3,491.2,320.8,338.6,373.5,3000.85,1467.35,2934.3,3254.45,2587.3,5887.85,12641.25,2804.75,1003.15,9409.7,5463.15,4857.35,6402.15,1587.35,6750.1,1490.0,4519.05,545.45,1621.15,637.4,727.75,1423.4
2024-07-23,2975.8,1618.4,1226.75,1836.9,4302.35,2766.35,492.2,1465.7,863.9,1768.9,1263.25,6727.1,1618.85,1598.35,500.55,5688.6,1493.4,3538.05,11545.8,2823.05,28162.2,160.02,893.95,653.5,487.0,314.15,334.25,382.45,2995.35,1507.35,2897.1,3466.85,2581.55,5944.75,12629.05,2821.35,1001.8,9382.5,5513.55,4919.55,6403.6,1601.6,6865.0,1497.9,4527.0,540.4,1594.85,643.95,730.85,1413.2
2024-07-24,2991.4,1604.05,1223.0,1833.95,4306.25,2717.05,494.05,1455.2,852.0,1746.2,1239.25,6607.15,1579.25,1583.7,500.1,5665.15,1533.3,3519.45,11453.4,2806.9,27552.0,160.31,881.35,651.6,493.8,319.55,337.15,392.6,2970.7,1484.8,2912.8,3478.4,2541.4,5829.5,12487.25,2805.5,1027.7,9260.2,5417.75,4915.35,6422.6,1619.45,6820.15,1503.5,4551.6,537.05,1632.95,672.8,743.6,1396.65
2024-07-25,2984.8,1616.6,1197.9,1824.85,4322.5,2707.2,489.95,1449.15,848.5,1775.15,1175.9,6647.75,1571.95,1587.6,506.85,5597.9,1530.0,3619.15,11441.5,2797.55,27484.35,157.39,874.5,646.55,494.0,335.8,339.45,392.15,2973.5,1487.0,2901.4,3405.8,2480.65,5829.6,12509.2,2811.4,1090.95,9278.25,5403.2,4900.65,6385.8,1665.8,6853.2,1500.05,4547.0,529.45,1695.4,683.15,730.5,1379.1
2024-07-26,3018.05,1618.15,1207.2,1878.9,4387.85,2711.05,502.2,1514.4,862.45,1813.85,1177.35,6789.75,1586.45,1635.35,524.8,5788.45,1541.15,3679.9,11673.05,2843.3,27566.75,162.55,900.55,667.6,509.85,331.6,344.2,396.3,3080.5,1542.75,2950.15,3494.15,2476.9,5872.8,12663.7,2887.8,1118.3,9492.9,5478.9,5012.5,6664.55,1714.25,6878.65,1575.0,4790.6,544.15,1750.95,703.35,721.7,1403.9
2024-07-29,3040.2,1605.05,1212.7,1871.1,4381.1,2711.6,496.05,1481.35,871.6,1793.9,1170.05,6812.45,1617.15,1632.35,524.4,5786.6,1525.35,3774.95,11873.8,2828.2,27237.9,162.87,898.55,666.85,512.15,332.9,342.35,393.9,3089.35,1548.7,2954.7,3411.7,2470.3,5897.6,12751.55,2933.0,1124.0,9557.65,5424.35,4962.25,6681.65,1723.25,6840.05,1553.95,4923.85,553.15,1746.7,696.85,707.9,1411.5
2024-07-30,3026.3,1615.55,1209.45,1877.15,4365.35,2691.4,489.9,1470.35,872.8,1786.1,1170.0,6823.6,1642.65,1630.25,521.5,5672.5,1538.05,3784.65,11806.45,2790.9,27360.0,164.07,902.1,660.5,519.35,331.9,349.8,406.95,3128.75,1546.25,3005.05,3468.25,2457.65,5842.2,12873.65,2922.1,1161.85,9564.35,5435.4,4951.85,6641.0,1701.6,6804.15,1528.9,4904.35,564.9,1721.05,697.2,719.0,1429.7
2024-07-31,3010.85,1615.75,1214.9,1868.25,4385.35,2705.65,495.35,1491.55,872.4,1807.9,1166.1,6806.95,1651.65,1642.6,522.0,5658.15,1554.4,3815.0,11887.2,2776.75,27740.45,165.33,928.25,669.6,522.2,334.2,348.2,416.0,3169.4,1569.9,3084.45,3458.95,2456.35,5800.0,13115.8,2907.8,1156.65,9664.2,5488.45,4962.7,6615.3,1719.35,6750.5,1544.3,4923.2,572.05,1753.65,715.5,726.85,1427.8
2024-08-01,3030.6,1638.8,1210.1,1852.6,4397.1,2715.55,493.7,1505.5,862.65,1792.65,1172.3,6771.65,1634.8,1640.55,521.55,5678.9,1544.45,3779.3,11984.5,2767.0,27820.35,163.06,934.55,673.5,540.4,341.75,361.1,423.45,3217.25,1590.15,3099.35,3468.35,2484.0,5730.15,13359.05,2828.4,1144.4,9730.5,5371.85,4968.8,6706.4,1715.2,6887.95,1546.2,4917.9,560.45,1767.25,713.6,720.45,1419.85
2024-08-02,2998.65,1659.15,1196.55,1821.2,4283.05,2692.55,489.1,1493.8,847.85,1803.45,1160.85,6725.0,1623.45,1609.3,502.15,5509.9,1507.7,3665.7,11764.5,2706.8,27295.35,158.22,899.55,648.05,524.5,330.1,358.25,419.7,3160.9,1588.0,3106.7,3462.35,2495.1,5720.35,12726.4,2749.65,1096.65,9616.2,5274.2,4726.7,6710.15,1731.65,6964.15,1528.8,4991.25,537.6,1744.9,707.4,714.55,1404.3
2024-08-05,2894.65,1615.75,1172.6,1751.9,4155.05,2715.9,486.0,1465.7,811.65,1773.65,1133.5,6596.7,1567.7,1562.4,485.0,5390.1,1456.35,3528.0,11417.25,2612.25,26834.8,149.82,863.8,614.3,506.8,310.25,342.8,413.25,3038.2,1493.85,3093.4,3375.95,2510.9,5697.9,12200.85,2678.95,1016.45,9485.05,5183.9,4675.75,6687.6,1720.35,6812.05,1515.05,4826.95,528.3,1722.2,710.9,702.35,1389.45
2024-08-06,2912.1,1601.2,1166.85,1751.1,4171.2,2750.05,486.3,1443.55,797.7,1770.55,1126.1,6538.35,1564.1,1582.75,489.5,5460.75,1483.4,3576.2,11325.3,2620.5,26101.35,150.32,884.0,610.3,499.6,306.1,340.75,415.0,3072.7,1494.1,3101.75,3335.1,2508.5,5854.5,12131.1,2632.95,1013.75,9434.0,5173.8,4653.9,6675.0,1707.55,6807.4,1531.9,4830.0,533.55,1674.5,679.6,698.65,1381.0
2024-08-07,2929.65,1623.5,1172.45,1791.65,4200.45,2744.05,492.65,1441.75,808.65,1776.55,1136.8,6637.15,1571.4,1594.6,497.4,5567.5,1473.65,3638.25,11543.2,2644.9,25098.6,153.86,906.45,623.7,531.5,329.1,352.05,416.3,3185.95,1543.8,3101.45,3326.25,2522.8,5836.8,12371.5,2680.85,1025.3,9708.2,5241.15,4597.15,6720.35,1734.45,6926.35,1553.55,4946.5,546.7,1685.7,696.25,713.9,1345.15
2024-08-08,2898.25,1642.7,1164.6,1743.15,4172.55,2733.2,494.75,1451.8,808.05,1772.75,1138.15,6582.2,1540.05,1557.85,487.3,5338.3,1466.45,3553.55,11258.0,2544.65,24143.4,150.28,887.55,614.05,523.45,322.7,342.65,407.7,3167.55,1519.0,3005.4,3296.5,2489.1,5744.65,12218.85,2682.95,1041.75,9644.45,5158.9,4576.9,6541.9,1737.05,6938.3,1569.95,4834.5,547.8,1706.3,710.35,715.6,1347.3
2024-08-09,2948.6,1650.2,1171.6,1770.75,4228.75,2747.2,495.9,1464.1,824.3,1769.65,1142.75,6618.2,1560.2,1589.95,491.3,5373.55,1506.7,3592.05,11300.35,2572.75,24296.6,151.81,905.1,622.9,529.8,332.55,346.0,410.65,3187.55,1533.8,3040.6,3331.7,2504.7,5745.0,12224.2,2749.15,1068.1,9765.95,5207.2,4830.6,6587.85,1735.3,7013.5,1574.75,4829.95,554.6,1725.1,702.4,708.5,1349.8
2024-08-12,2921.25,1660.1,1172.8,1797.4,4195.65,2748.7,494.6,1458.6,812.6,1772.55,1164.3,6608.15,1559.0,1585.25,489.05,5400.45,1512.5,3571.95,11275.0,2571.1,24408.35,152.06,917.35,629.35,523.95,341.3,341.15,400.85,3151.75,1501.4,3053.2,3320.85,2473.1,5645.75,12273.25,2717.65,1076.15,9710.85,5311.85,4808.8,6502.4,1733.85,6886.55,1586.25,4891.0,565.1,1705.0,702.45,699.95,1350.85
2024-08-13,2927.25,1603.2,1168.35,1797.45,4196.95,2741.4,490.0,1459.7,797.55,1752.05,1159.6,6465.05,1543.35,1592.65,490.5,5384.9,1503.4,3551.8,11271.2,2519.25,24200.0,148.88,907.85,621.4,521.75,335.9,336.95,396.2,3092.2,1483.45,3023.55,3383.55,2484.7,5666.5,12176.25,2718.05,1053.45,9671.6,5245.5,4802.25,6589.4,1740.1,6948.4,1583.45,4861.8,552.05,1682.4,685.0,691.9,1350.6
2024-08-14,2923.7,1607.8,1161.65,1823.25,4295.25,2722.05,492.2,1471.7,803.0,1747.9,1153.1,6458.5,1529.15,1626.15,495.15,5427.55,1524.4,3545.2,11002.6,2512.4,24350.0,146.17,890.3,621.45,504.7,328.15,333.5,396.35,3040.1,1461.95,3025.85,3402.15,2474.6,5659.15,12205.65,2745.25,1062.35,9749.6,5072.45,4740.8,6515.85,1741.65,6801.05,1563.8,4662.0,542.85,1692.1,686.35,689.65,1338.1
2024-08-16,2956.4,1632.1,1187.25,1858.95,4416.05,2748.25,502.65,1483.55,812.1,1777.3,1166.85,6590.9,1549.9,1668.25,516.25,5563.75,1585.3,3568.35,11295.7,2600.35,24642.85,149.52,908.45,634.15,512.3,329.6,338.6,398.05,3108.8,1493.45,3048.15,3444.75,2525.45,5729.65,12213.3,2840.45,1098.35,9888.15,5128.1,4818.0,6686.9,1742.75,6793.6,1576.1,4633.9,553.35,1688.9,689.4,698.65,1364.15
2024-08-19,2976.8,1631.55,1175.9,1864.8,4490.0,2742.55,501.45,1469.65,813.7,1781.35,1153.25,6616.35,1551.1,1678.5,519.75,5676.1,1594.65,3555.05,11315.35,2598.4,24835.0,153.96,917.75,658.85,522.0,335.3,340.3,403.1,3102.55,1496.45,3076.3,3464.85,2503.15,5732.5,12149.8,2765.15,1087.7,9770.65,5188.9,4806.0,6724.9,1747.8,6911.35,1575.5,4669.9,560.6,1672.75,685.7,699.9,1347.6
2024-08-20,2991.9,1637.7,1179.45,1872.2,4523.3,2751.05,498.8,1449.15,820.3,1805.65,1168.0,6722.2,1602.1,1686.75,524.65,5707.8,1628.6,3572.7,11349.7,2636.7,24730.55,153.93,917.15,672.9,524.6,330.1,340.5,406.25,3070.65,1492.55,3103.2,3474.9,2518.5,5765.8,12214.95,2771.3,1086.9,9779.7,5244.4,4883.25,6672.9,1766.35,6965.35,1562.85,4723.15,566.15,1761.3,710.6,710.7,1381.3
2024-08-21,2997.35,1625.8,1174.85,1872.7,4551.5,2791.2,505.4,1466.6,815.55,1812.95,1174.4,6735.35,1620.95,1677.25,526.35,5713.45,1604.65,3596.05,11200.9,2684.85,24808.05,151.92,925.8,685.6,532.2,327.7,336.65,408.95,3115.7,1503.5,3151.55,3560.4,2551.75,5837.35,12220.95,2769.4,1085.2,9852.0,5284.7,4913.55,6752.45,1764.65,7062.45,1594.6,4900.8,568.3,1800.6,724.55,709.55,1384.0
2024-08-22,2996.25,1631.3,1191.1,1880.25,4502.0,2792.8,504.55,1486.35,820.3,1821.5,1169.95,6743.6,1625.7,1676.15,519.0,5704.4,1611.25,3606.5,11309.4,2755.15,25012.4,154.14,933.25,685.55,528.85,324.35,334.0,403.35,3099.05,1492.3,3186.6,3604.4,2551.0,5836.8,12276.35,2732.95,1068.45,9914.2,5329.95,4933.55,6830.55,1750.65,6969.05,1585.8,4911.45,579.15,1795.25,726.0,714.45,1381.9
2024-08-23,2996.85,1625.05,1203.5,1862.1,4463.9,2815.6,505.8,1506.75,815.35,1818.0,1165.95,6735.85,1639.9,1661.45,512.4,5641.6,1598.4,3598.55,11341.8,2748.55,24706.05,154.2,941.05,685.1,538.85,318.9,336.25,401.95,3076.35,1491.3,3154.65,3570.0,2529.2,5792.65,12302.3,2759.0,1085.15,10406.45,5384.9,4898.1,6860.7,1775.75,6954.5,1574.55,4855.95,573.7,1789.3,729.0,716.65,1388.55
2024-08-26,3025.2,1639.95,1213.3,1876.15,4502.45,2821.15,505.7,1513.55,815.05,1812.5,1170.3,6778.35,1686.2,1719.45,520.0,5739.95,1640.15,3641.9,11337.1,2736.6,24900.0,155.7,963.5,711.85,538.1,327.85,338.25,414.85,3069.0,1482.55,3171.35,3630.2,2519.55,5796.95,12243.8,2793.1,1092.4,10432.55,5343.75,4875.2,6780.0,1772.45,6943.3,1593.95,4926.25,577.45,1796.25,725.65,720.35,1384.5
2024-08-27,3000.9,1637.75,1226.35,1900.1,4497.15,2766.9,500.6,1522.75,815.9,1803.35,1181.25,6863.6,1719.0,1711.6,517.15,5751.55,1624.6,3702.7,11300.35,2699.9,24800.0,154.7,944.0,703.5,531.4,328.85,335.35,409.65,3067.1,1478.35,3166.2,3551.25,2521.45,5764.3,12496.9,2780.8,1077.25,10501.6,5356.55,4868.85,6781.45,1789.4,6962.95,1598.05,4902.5,582.95,1838.95,739.55,736.75,1383.2
2024-08-28,2996.6,1637.1,1223.85,1939.1,4506.05,2764.35,497.3,1556.35,809.4,1791.3,1170.95,6900.0,1713.5,1719.45,534.6,6127.55,1627.35,3689.05,11234.8,2715.55,24692.2,153.7,949.25,705.05,526.35,327.8,334.45,409.05,3028.0,1469.8,3125.5,3527.5,2492.5,5703.35,12357.5,2798.0,1074.55,10656.75,5311.4,4946.85,6776.45,1811.85,6999.3,1618.2,5030.7,578.05,1843.7,742.1,731.3,1415.75
2024-08-29,3041.85,1638.55,1221.9,1933.35,4511.8,2785.25,505.1,1565.9,814.5,1777.25,1175.4,7063.55,1755.65,1751.85,538.7,6132.1,1647.35,3683.45,11222.0,2676.2,24821.35,152.97,939.7,700.5,527.55,329.6,333.3,409.9,3020.15,1476.05,3115.85,3533.2,2504.55,5831.4,12453.8,2757.6,1121.65,10807.85,5374.5,4915.9,6857.2,1799.2,6931.15,1618.55,5012.55,577.8,1843.7,736.9,721.2,1417.45
2024-08-30,3019.25,1636.9,1229.2,1943.7,4553.75,2778.0,501.9,1589.05,815.6,1780.8,1175.25,7200.15,1783.05,1753.25,538.4,6156.05,1636.5,3704.65,11301.9,2698.85,25482.0,152.76,941.1,701.35,524.95,330.75,337.4,416.2,3019.35,1481.9,3126.8,3565.15,2500.75,5855.25,12403.0,2805.4,1111.35,10891.55,5455.4,4960.5,6927.5,1821.65,7031.35,1654.9,5093.9,598.35,1850.3,738.7,723.2,1425.25
2024-09-02,3032.5,1626.95,1229.95,1964.5,4521.05,2789.05,510.05,1571.35,822.15,1780.25,1188.8,7440.05,1840.55,1806.65,532.45,6153.5,1646.65,3683.1,11424.9,2690.8,25450.0,152.88,940.45,683.9,520.85,326.2,335.55,410.0,3042.15,1494.5,3150.95,3587.55,2509.9,5922.15,12427.4,2777.0,1092.65,11126.1,5578.2,4911.95,6880.05,1815.95,6872.15,1646.65,5036.85,599.5,1888.75,745.3,744.35,1449.05
2024-09-03,3018.25,1637.35,1247.7,1941.25,4512.35,2794.3,509.4,1560.6,824.8,1783.8,1191.6,7353.8,1865.6,1790.45,536.05,6145.7,1644.1,3690.15,11460.8,2706.85,25507.6,152.15,930.95,678.9,519.6,322.2,334.65,406.4,3036.1,1479.55,3154.85,3621.15,2530.75,5916.05,12397.1,2784.85,1085.1,11043.65,5646.5,4865.8,6838.0,1811.5,6853.85,1653.2,5066.0,602.2,1928.65,758.75,766.05,1436.7
2024-09-04,3029.1,1641.8,1236.35,1922.45,4479.25,2841.25,506.35,1561.9,816.5,1783.8,1177.7,7299.5,1871.9,1785.25,519.15,6071.2,1645.3,3650.8,11580.45,2757.65,25801.35,151.18,933.05,666.8,503.65,314.4,332.9,405.1,3012.35,1472.1,3231.65,3607.7,2534.75,5926.55,12336.25,2749.6,1080.45,10963.7,5683.75,4850.0,6930.9,1832.85,6787.2,1654.0,5096.6,607.85,1912.2,758.8,768.55,1434.4
